measurement_id,pair_id,timestamp,api_type,scenario_id,scenario_name,repository,owner,repo,run_number,order_index,http_status,success,elapsed_ms,response_bytes,request_count,attempts,token_label,error
huggingface/transformers:C3:run024:GraphQL,huggingface/transformers:C3:run024,2026-06-22T11:51:06.156303Z,GraphQL,C3,recent_issues,huggingface/transformers,huggingface,transformers,24,1,200,1,546.248,2523,1,1,GITHUB_GRAPHQL_TOKEN,
huggingface/transformers:C3:run024:REST,huggingface/transformers:C3:run024,2026-06-22T11:51:06.855225Z,REST,C3,recent_issues,huggingface/transformers,huggingface,transformers,24,2,200,1,697.606,70839,1,1,GITHUB_REST_TOKEN,
huggingface/transformers:C4:run024:GraphQL,huggingface/transformers:C4:run024,2026-06-22T11:51:07.992452Z,GraphQL,C4,combined_repository_prs_issues,huggingface/transformers,huggingface,transformers,24,1,200,1,1136.367,5790,1,1,GITHUB_GRAPHQL_TOKEN,
huggingface/transformers:C4:run024:REST,huggingface/transformers:C4:run024,2026-06-22T11:51:09.920510Z,REST,C4,combined_repository_prs_issues,huggingface/transformers,huggingface,transformers,24,2,200,1,1924.290,276169,3,3,GITHUB_REST_TOKEN,
microsoft/markitdown:C1:run024:GraphQL,microsoft/markitdown:C1:run024,2026-06-22T11:51:10.397803Z,GraphQL,C1,repository_metadata,microsoft/markitdown,microsoft,markitdown,24,1,200,1,476.162,474,1,1,GITHUB_GRAPHQL_TOKEN,
microsoft/markitdown:C1:run024:REST,microsoft/markitdown:C1:run024,2026-06-22T11:51:10.867306Z,REST,C1,repository_metadata,microsoft/markitdown,microsoft,markitdown,24,2,200,1,468.524,6578,1,1,GITHUB_REST_TOKEN,
microsoft/markitdown:C2:run024:GraphQL,microsoft/markitdown:C2:run024,2026-06-22T11:51:11.584201Z,GraphQL,C2,recent_pull_requests,microsoft/markitdown,microsoft,markitdown,24,1,200,1,715.757,2725,1,1,GITHUB_GRAPHQL_TOKEN,
microsoft/markitdown:C2:run024:REST,microsoft/markitdown:C2:run024,2026-06-22T11:51:12.259145Z,REST,C2,recent_pull_requests,microsoft/markitdown,microsoft,markitdown,24,2,200,1,671.713,160646,1,1,GITHUB_REST_TOKEN,
microsoft/markitdown:C3:run024:GraphQL,microsoft/markitdown:C3:run024,2026-06-22T11:51:12.749356Z,GraphQL,C3,recent_issues,microsoft/markitdown,microsoft,markitdown,24,1,200,1,489.119,2197,1,1,GITHUB_GRAPHQL_TOKEN,
microsoft/markitdown:C3:run024:REST,microsoft/markitdown:C3:run024,2026-06-22T11:51:13.396570Z,REST,C3,recent_issues,microsoft/markitdown,microsoft,markitdown,24,2,200,1,645.582,34540,1,1,GITHUB_REST_TOKEN,
microsoft/markitdown:C4:run024:GraphQL,microsoft/markitdown:C4:run024,2026-06-22T11:51:14.521467Z,GraphQL,C4,combined_repository_prs_issues,microsoft/markitdown,microsoft,markitdown,24,1,200,1,1123.675,5358,1,1,GITHUB_GRAPHQL_TOKEN,
microsoft/markitdown:C4:run024:REST,microsoft/markitdown:C4:run024,2026-06-22T11:51:16.631936Z,REST,C4,combined_repository_prs_issues,microsoft/markitdown,microsoft,markitdown,24,2,200,1,2105.669,201764,3,3,GITHUB_REST_TOKEN,
anthropics/skills:C1:run024:REST,anthropics/skills:C1:run024,2026-06-22T11:51:17.087160Z,REST,C1,repository_metadata,anthropics/skills,anthropics,skills,24,1,200,1,453.959,6408,1,1,GITHUB_REST_TOKEN,
anthropics/skills:C1:run024:GraphQL,anthropics/skills:C1:run024,2026-06-22T11:51:17.522910Z,GraphQL,C1,repository_metadata,anthropics/skills,anthropics,skills,24,2,200,1,434.155,436,1,1,GITHUB_GRAPHQL_TOKEN,
anthropics/skills:C2:run024:GraphQL,anthropics/skills:C2:run024,2026-06-22T11:51:18.401024Z,GraphQL,C2,recent_pull_requests,anthropics/skills,anthropics,skills,24,1,200,1,876.951,2959,1,1,GITHUB_GRAPHQL_TOKEN,
anthropics/skills:C2:run024:REST,anthropics/skills:C2:run024,2026-06-22T11:51:19.317709Z,REST,C2,recent_pull_requests,anthropics/skills,anthropics,skills,24,2,200,1,912.929,172509,1,1,GITHUB_REST_TOKEN,
anthropics/skills:C3:run024:GraphQL,anthropics/skills:C3:run024,2026-06-22T11:51:19.870240Z,GraphQL,C3,recent_issues,anthropics/skills,anthropics,skills,24,1,200,1,551.404,2551,1,1,GITHUB_GRAPHQL_TOKEN,
anthropics/skills:C3:run024:REST,anthropics/skills:C3:run024,2026-06-22T11:51:20.471032Z,REST,C3,recent_issues,anthropics/skills,anthropics,skills,24,2,200,1,598.988,49942,1,1,GITHUB_REST_TOKEN,
anthropics/skills:C4:run024:REST,anthropics/skills:C4:run024,2026-06-22T11:51:22.748082Z,REST,C4,combined_repository_prs_issues,anthropics/skills,anthropics,skills,24,1,200,1,2272.235,228859,3,3,GITHUB_REST_TOKEN,
anthropics/skills:C4:run024:GraphQL,anthropics/skills:C4:run024,2026-06-22T11:51:23.653235Z,GraphQL,C4,combined_repository_prs_issues,anthropics/skills,anthropics,skills,24,2,200,1,903.995,5908,1,1,GITHUB_GRAPHQL_TOKEN,
langflow-ai/langflow:C1:run024:GraphQL,langflow-ai/langflow:C1:run024,2026-06-22T11:51:24.161656Z,GraphQL,C1,repository_metadata,langflow-ai/langflow,langflow-ai,langflow,24,1,200,1,507.402,496,1,1,GITHUB_GRAPHQL_TOKEN,
langflow-ai/langflow:C1:run024:REST,langflow-ai/langflow:C1:run024,2026-06-22T11:51:24.674869Z,REST,C1,repository_metadata,langflow-ai/langflow,langflow-ai,langflow,24,2,200,1,512.654,6609,1,1,GITHUB_REST_TOKEN,
langflow-ai/langflow:C2:run024:REST,langflow-ai/langflow:C2:run024,2026-06-22T11:51:25.416901Z,REST,C2,recent_pull_requests,langflow-ai/langflow,langflow-ai,langflow,24,1,200,1,738.666,196816,1,1,GITHUB_REST_TOKEN,
langflow-ai/langflow:C2:run024:GraphQL,langflow-ai/langflow:C2:run024,2026-06-22T11:51:26.324557Z,GraphQL,C2,recent_pull_requests,langflow-ai/langflow,langflow-ai,langflow,24,2,200,1,906.596,2924,1,1,GITHUB_GRAPHQL_TOKEN,
langflow-ai/langflow:C3:run024:GraphQL,langflow-ai/langflow:C3:run024,2026-06-22T11:51:26.822388Z,GraphQL,C3,recent_issues,langflow-ai/langflow,langflow-ai,langflow,24,1,200,1,496.729,2596,1,1,GITHUB_GRAPHQL_TOKEN,
langflow-ai/langflow:C3:run024:REST,langflow-ai/langflow:C3:run024,2026-06-22T11:51:27.476086Z,REST,C3,recent_issues,langflow-ai/langflow,langflow-ai,langflow,24,2,200,1,651.455,89496,1,1,GITHUB_REST_TOKEN,
langflow-ai/langflow:C4:run024:REST,langflow-ai/langflow:C4:run024,2026-06-22T11:51:29.927266Z,REST,C4,combined_repository_prs_issues,langflow-ai/langflow,langflow-ai,langflow,24,1,200,1,2445.664,292921,3,3,GITHUB_REST_TOKEN,
langflow-ai/langflow:C4:run024:GraphQL,langflow-ai/langflow:C4:run024,2026-06-22T11:51:31.012666Z,GraphQL,C4,combined_repository_prs_issues,langflow-ai/langflow,langflow-ai,langflow,24,2,200,1,1084.226,5978,1,1,GITHUB_GRAPHQL_TOKEN,
open-webui/open-webui:C1:run024:GraphQL,open-webui/open-webui:C1:run024,2026-06-22T11:51:31.527773Z,GraphQL,C1,repository_metadata,open-webui/open-webui,open-webui,open-webui,24,1,200,1,514.117,473,1,1,GITHUB_GRAPHQL_TOKEN,
open-webui/open-webui:C1:run024:REST,open-webui/open-webui:C1:run024,2026-06-22T11:51:32.034467Z,REST,C1,repository_metadata,open-webui/open-webui,open-webui,open-webui,24,2,200,1,506.042,6590,1,1,GITHUB_REST_TOKEN,
open-webui/open-webui:C2:run024:REST,open-webui/open-webui:C2:run024,2026-06-22T11:51:32.780818Z,REST,C2,recent_pull_requests,open-webui/open-webui,open-webui,open-webui,24,1,200,1,742.194,208880,1,1,GITHUB_REST_TOKEN,
open-webui/open-webui:C2:run024:GraphQL,open-webui/open-webui:C2:run024,2026-06-22T11:51:33.733368Z,GraphQL,C2,recent_pull_requests,open-webui/open-webui,open-webui,open-webui,24,2,200,1,951.459,2864,1,1,GITHUB_GRAPHQL_TOKEN,
open-webui/open-webui:C3:run024:REST,open-webui/open-webui:C3:run024,2026-06-22T11:51:34.443589Z,REST,C3,recent_issues,open-webui/open-webui,open-webui,open-webui,24,1,200,1,708.172,56404,1,1,GITHUB_REST_TOKEN,
open-webui/open-webui:C3:run024:GraphQL,open-webui/open-webui:C3:run024,2026-06-22T11:51:35.373366Z,GraphQL,C3,recent_issues,open-webui/open-webui,open-webui,open-webui,24,2,200,1,928.681,2636,1,1,GITHUB_GRAPHQL_TOKEN,
open-webui/open-webui:C4:run024:REST,open-webui/open-webui:C4:run024,2026-06-22T11:51:37.202885Z,REST,C4,combined_repository_prs_issues,open-webui/open-webui,open-webui,open-webui,24,1,200,1,1823.844,271874,3,3,GITHUB_REST_TOKEN,
open-webui/open-webui:C4:run024:GraphQL,open-webui/open-webui:C4:run024,2026-06-22T11:51:38.148926Z,GraphQL,C4,combined_repository_prs_issues,open-webui/open-webui,open-webui,open-webui,24,2,200,1,944.945,5935,1,1,GITHUB_GRAPHQL_TOKEN,
ytdl-org/youtube-dl:C1:run024:GraphQL,ytdl-org/youtube-dl:C1:run024,2026-06-22T11:51:38.588645Z,GraphQL,C1,repository_metadata,ytdl-org/youtube-dl,ytdl-org,youtube-dl,24,1,200,1,438.687,489,1,1,GITHUB_GRAPHQL_TOKEN,
ytdl-org/youtube-dl:C1:run024:REST,ytdl-org/youtube-dl:C1:run024,2026-06-22T11:51:39.178272Z,REST,C1,repository_metadata,ytdl-org/youtube-dl,ytdl-org,youtube-dl,24,2,200,1,588.680,6459,1,1,GITHUB_REST_TOKEN,
ytdl-org/youtube-dl:C2:run024:GraphQL,ytdl-org/youtube-dl:C2:run024,2026-06-22T11:51:39.822829Z,GraphQL,C2,recent_pull_requests,ytdl-org/youtube-dl,ytdl-org,youtube-dl,24,1,200,1,643.418,2714,1,1,GITHUB_GRAPHQL_TOKEN,
ytdl-org/youtube-dl:C2:run024:REST,ytdl-org/youtube-dl:C2:run024,2026-06-22T11:51:40.955962Z,REST,C2,recent_pull_requests,ytdl-org/youtube-dl,ytdl-org,youtube-dl,24,2,200,1,1129.907,159523,1,1,GITHUB_REST_TOKEN,
ytdl-org/youtube-dl:C3:run024:REST,ytdl-org/youtube-dl:C3:run024,2026-06-22T11:51:42.159743Z,REST,C3,recent_issues,ytdl-org/youtube-dl,ytdl-org,youtube-dl,24,1,200,1,1202.018,54524,1,1,GITHUB_REST_TOKEN,
ytdl-org/youtube-dl:C3:run024:GraphQL,ytdl-org/youtube-dl:C3:run024,2026-06-22T11:51:42.647042Z,GraphQL,C3,recent_issues,ytdl-org/youtube-dl,ytdl-org,youtube-dl,24,2,200,1,486.336,2193,1,1,GITHUB_GRAPHQL_TOKEN,
ytdl-org/youtube-dl:C4:run024:REST,ytdl-org/youtube-dl:C4:run024,2026-06-22T11:51:44.605372Z,REST,C4,combined_repository_prs_issues,ytdl-org/youtube-dl,ytdl-org,youtube-dl,24,1,200,1,1953.829,220506,3,3,GITHUB_REST_TOKEN,
ytdl-org/youtube-dl:C4:run024:GraphQL,ytdl-org/youtube-dl:C4:run024,2026-06-22T11:51:45.435780Z,GraphQL,C4,combined_repository_prs_issues,ytdl-org/youtube-dl,ytdl-org,youtube-dl,24,2,200,1,829.266,5358,1,1,GITHUB_GRAPHQL_TOKEN,
langchain-ai/langchain:C1:run024:REST,langchain-ai/langchain:C1:run024,2026-06-22T11:51:45.961658Z,REST,C1,repository_metadata,langchain-ai/langchain,langchain-ai,langchain,24,1,200,1,524.917,6779,1,1,GITHUB_REST_TOKEN,
langchain-ai/langchain:C1:run024:GraphQL,langchain-ai/langchain:C1:run024,2026-06-22T11:51:46.370971Z,GraphQL,C1,repository_metadata,langchain-ai/langchain,langchain-ai,langchain,24,2,200,1,408.773,448,1,1,GITHUB_GRAPHQL_TOKEN,
langchain-ai/langchain:C2:run024:GraphQL,langchain-ai/langchain:C2:run024,2026-06-22T11:51:47.109589Z,GraphQL,C2,recent_pull_requests,langchain-ai/langchain,langchain-ai,langchain,24,1,200,1,737.334,2908,1,1,GITHUB_GRAPHQL_TOKEN,
langchain-ai/langchain:C2:run024:REST,langchain-ai/langchain:C2:run024,2026-06-22T11:51:47.919688Z,REST,C2,recent_pull_requests,langchain-ai/langchain,langchain-ai,langchain,24,2,200,1,806.172,192665,1,1,GITHUB_REST_TOKEN,
langchain-ai/langchain:C3:run024:GraphQL,langchain-ai/langchain:C3:run024,2026-06-22T11:51:48.384075Z,GraphQL,C3,recent_issues,langchain-ai/langchain,langchain-ai,langchain,24,1,200,1,463.051,2680,1,1,GITHUB_GRAPHQL_TOKEN,
langchain-ai/langchain:C3:run024:REST,langchain-ai/langchain:C3:run024,2026-06-22T11:51:49.065916Z,REST,C3,recent_issues,langchain-ai/langchain,langchain-ai,langchain,24,2,200,1,679.452,79559,1,1,GITHUB_REST_TOKEN,
langchain-ai/langchain:C4:run024:REST,langchain-ai/langchain:C4:run024,2026-06-22T11:51:51.149690Z,REST,C4,combined_repository_prs_issues,langchain-ai/langchain,langchain-ai,langchain,24,1,200,1,2077.749,279003,3,3,GITHUB_REST_TOKEN,
langchain-ai/langchain:C4:run024:GraphQL,langchain-ai/langchain:C4:run024,2026-06-22T11:51:52.105756Z,GraphQL,C4,combined_repository_prs_issues,langchain-ai/langchain,langchain-ai,langchain,24,2,200,1,955.007,5998,1,1,GITHUB_GRAPHQL_TOKEN,
anthropics/claude-code:C1:run024:REST,anthropics/claude-code:C1:run024,2026-06-22T11:51:52.614403Z,REST,C1,repository_metadata,anthropics/claude-code,anthropics,claude-code,24,1,200,1,507.682,6863,1,1,GITHUB_REST_TOKEN,
anthropics/claude-code:C1:run024:GraphQL,anthropics/claude-code:C1:run024,2026-06-22T11:51:53.045755Z,GraphQL,C1,repository_metadata,anthropics/claude-code,anthropics,claude-code,24,2,200,1,430.835,655,1,1,GITHUB_GRAPHQL_TOKEN,
anthropics/claude-code:C2:run024:GraphQL,anthropics/claude-code:C2:run024,2026-06-22T11:51:53.745568Z,GraphQL,C2,recent_pull_requests,anthropics/claude-code,anthropics,claude-code,24,1,200,1,698.569,2825,1,1,GITHUB_GRAPHQL_TOKEN,
anthropics/claude-code:C2:run024:REST,anthropics/claude-code:C2:run024,2026-06-22T11:51:54.518704Z,REST,C2,recent_pull_requests,anthropics/claude-code,anthropics,claude-code,24,2,200,1,769.550,174369,1,1,GITHUB_REST_TOKEN,
anthropics/claude-code:C3:run024:REST,anthropics/claude-code:C3:run024,2026-06-22T11:51:55.440893Z,REST,C3,recent_issues,anthropics/claude-code,anthropics,claude-code,24,1,200,1,919.679,60523,1,1,GITHUB_REST_TOKEN,
anthropics/claude-code:C3:run024:GraphQL,anthropics/claude-code:C3:run024,2026-06-22T11:51:55.976218Z,GraphQL,C3,recent_issues,anthropics/claude-code,anthropics,claude-code,24,2,200,1,534.250,2520,1,1,GITHUB_GRAPHQL_TOKEN,
anthropics/claude-code:C4:run024:REST,anthropics/claude-code:C4:run024,2026-06-22T11:51:57.916393Z,REST,C4,combined_repository_prs_issues,anthropics/claude-code,anthropics,claude-code,24,1,200,1,1934.997,241755,3,3,GITHUB_REST_TOKEN,
anthropics/claude-code:C4:run024:GraphQL,anthropics/claude-code:C4:run024,2026-06-22T11:51:58.823119Z,GraphQL,C4,combined_repository_prs_issues,anthropics/claude-code,anthropics,claude-code,24,2,200,1,905.560,5962,1,1,GITHUB_GRAPHQL_TOKEN,
Comfy-Org/ComfyUI:C1:run024:GraphQL,Comfy-Org/ComfyUI:C1:run024,2026-06-22T11:51:59.272125Z,GraphQL,C1,repository_metadata,Comfy-Org/ComfyUI,Comfy-Org,ComfyUI,24,1,200,1,447.895,502,1,1,GITHUB_GRAPHQL_TOKEN,
Comfy-Org/ComfyUI:C1:run024:REST,Comfy-Org/ComfyUI:C1:run024,2026-06-22T11:51:59.682252Z,REST,C1,repository_metadata,Comfy-Org/ComfyUI,Comfy-Org,ComfyUI,24,2,200,1,409.021,6417,1,1,GITHUB_REST_TOKEN,
Comfy-Org/ComfyUI:C2:run024:REST,Comfy-Org/ComfyUI:C2:run024,2026-06-22T11:52:00.833539Z,REST,C2,recent_pull_requests,Comfy-Org/ComfyUI,Comfy-Org,ComfyUI,24,1,200,1,1146.707,225632,1,1,GITHUB_REST_TOKEN,
Comfy-Org/ComfyUI:C2:run024:GraphQL,Comfy-Org/ComfyUI:C2:run024,2026-06-22T11:52:01.547771Z,GraphQL,C2,recent_pull_requests,Comfy-Org/ComfyUI,Comfy-Org,ComfyUI,24,2,200,1,713.215,2795,1,1,GITHUB_GRAPHQL_TOKEN,
Comfy-Org/ComfyUI:C3:run024:GraphQL,Comfy-Org/ComfyUI:C3:run024,2026-06-22T11:52:02.078022Z,GraphQL,C3,recent_issues,Comfy-Org/ComfyUI,Comfy-Org,ComfyUI,24,1,200,1,528.974,2402,1,1,GITHUB_GRAPHQL_TOKEN,
Comfy-Org/ComfyUI:C3:run024:REST,Comfy-Org/ComfyUI:C3:run024,2026-06-22T11:52:03.233127Z,REST,C3,recent_issues,Comfy-Org/ComfyUI,Comfy-Org,ComfyUI,24,2,200,1,1153.092,36950,1,1,GITHUB_REST_TOKEN,
Comfy-Org/ComfyUI:C4:run024:GraphQL,Comfy-Org/ComfyUI:C4:run024,2026-06-22T11:52:04.087445Z,GraphQL,C4,combined_repository_prs_issues,Comfy-Org/ComfyUI,Comfy-Org,ComfyUI,24,1,200,1,853.002,5661,1,1,GITHUB_GRAPHQL_TOKEN,
Comfy-Org/ComfyUI:C4:run024:REST,Comfy-Org/ComfyUI:C4:run024,2026-06-22T11:52:06.238181Z,REST,C4,combined_repository_prs_issues,Comfy-Org/ComfyUI,Comfy-Org,ComfyUI,24,2,200,1,2144.856,268999,3,3,GITHUB_REST_TOKEN,
Shubhamsaboo/awesome-llm-apps:C1:run024:GraphQL,Shubhamsaboo/awesome-llm-apps:C1:run024,2026-06-22T11:52:06.644992Z,GraphQL,C1,repository_metadata,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,awesome-llm-apps,24,1,200,1,405.680,499,1,1,GITHUB_GRAPHQL_TOKEN,
Shubhamsaboo/awesome-llm-apps:C1:run024:REST,Shubhamsaboo/awesome-llm-apps:C1:run024,2026-06-22T11:52:07.054689Z,REST,C1,repository_metadata,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,awesome-llm-apps,24,2,200,1,408.619,5935,1,1,GITHUB_REST_TOKEN,
Shubhamsaboo/awesome-llm-apps:C2:run024:GraphQL,Shubhamsaboo/awesome-llm-apps:C2:run024,2026-06-22T11:52:07.709083Z,GraphQL,C2,recent_pull_requests,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,awesome-llm-apps,24,1,200,1,653.167,2748,1,1,GITHUB_GRAPHQL_TOKEN,
Shubhamsaboo/awesome-llm-apps:C2:run024:REST,Shubhamsaboo/awesome-llm-apps:C2:run024,2026-06-22T11:52:08.795174Z,REST,C2,recent_pull_requests,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,awesome-llm-apps,24,2,200,1,1082.545,175653,1,1,GITHUB_REST_TOKEN,
Shubhamsaboo/awesome-llm-apps:C3:run024:GraphQL,Shubhamsaboo/awesome-llm-apps:C3:run024,2026-06-22T11:52:09.412816Z,GraphQL,C3,recent_issues,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,awesome-llm-apps,24,1,200,1,616.531,2382,1,1,GITHUB_GRAPHQL_TOKEN,
Shubhamsaboo/awesome-llm-apps:C3:run024:REST,Shubhamsaboo/awesome-llm-apps:C3:run024,2026-06-22T11:52:10.214689Z,REST,C3,recent_issues,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,awesome-llm-apps,24,2,200,1,801.066,32617,1,1,GITHUB_REST_TOKEN,
Shubhamsaboo/awesome-llm-apps:C4:run024:GraphQL,Shubhamsaboo/awesome-llm-apps:C4:run024,2026-06-22T11:52:11.458760Z,GraphQL,C4,combined_repository_prs_issues,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,awesome-llm-apps,24,1,200,1,1243.205,5591,1,1,GITHUB_GRAPHQL_TOKEN,
Shubhamsaboo/awesome-llm-apps:C4:run024:REST,Shubhamsaboo/awesome-llm-apps:C4:run024,2026-06-22T11:52:13.586779Z,REST,C4,combined_repository_prs_issues,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,awesome-llm-apps,24,2,200,1,2123.825,214205,3,3,GITHUB_REST_TOKEN,
github/spec-kit:C1:run024:REST,github/spec-kit:C1:run024,2026-06-22T11:52:14.227926Z,REST,C1,repository_metadata,github/spec-kit,github,spec-kit,24,1,200,1,639.871,6477,1,1,GITHUB_REST_TOKEN,
github/spec-kit:C1:run024:GraphQL,github/spec-kit:C1:run024,2026-06-22T11:52:14.735206Z,GraphQL,C1,repository_metadata,github/spec-kit,github,spec-kit,24,2,200,1,506.321,465,1,1,GITHUB_GRAPHQL_TOKEN,
github/spec-kit:C2:run024:REST,github/spec-kit:C2:run024,2026-06-22T11:52:15.585932Z,REST,C2,recent_pull_requests,github/spec-kit,github,spec-kit,24,1,200,1,848.862,176879,1,1,GITHUB_REST_TOKEN,
github/spec-kit:C2:run024:GraphQL,github/spec-kit:C2:run024,2026-06-22T11:52:16.276190Z,GraphQL,C2,recent_pull_requests,github/spec-kit,github,spec-kit,24,2,200,1,689.574,2758,1,1,GITHUB_GRAPHQL_TOKEN,
github/spec-kit:C3:run024:REST,github/spec-kit:C3:run024,2026-06-22T11:52:17.075955Z,REST,C3,recent_issues,github/spec-kit,github,spec-kit,24,1,200,1,797.784,60454,1,1,GITHUB_REST_TOKEN,
github/spec-kit:C3:run024:GraphQL,github/spec-kit:C3:run024,2026-06-22T11:52:17.625756Z,GraphQL,C3,recent_issues,github/spec-kit,github,spec-kit,24,2,200,1,548.647,2473,1,1,GITHUB_GRAPHQL_TOKEN,
github/spec-kit:C4:run024:GraphQL,github/spec-kit:C4:run024,2026-06-22T11:52:18.551226Z,GraphQL,C4,combined_repository_prs_issues,github/spec-kit,github,spec-kit,24,1,200,1,924.286,5658,1,1,GITHUB_GRAPHQL_TOKEN,
github/spec-kit:C4:run024:REST,github/spec-kit:C4:run024,2026-06-22T11:52:20.703136Z,REST,C4,combined_repository_prs_issues,github/spec-kit,github,spec-kit,24,2,200,1,2146.857,243810,3,3,GITHUB_REST_TOKEN,
deepseek-ai/DeepSeek-V3:C1:run024:GraphQL,deepseek-ai/DeepSeek-V3:C1:run024,2026-06-22T11:52:21.187390Z,GraphQL,C1,repository_metadata,deepseek-ai/DeepSeek-V3,deepseek-ai,DeepSeek-V3,24,1,200,1,483.222,417,1,1,GITHUB_GRAPHQL_TOKEN,
deepseek-ai/DeepSeek-V3:C1:run024:REST,deepseek-ai/DeepSeek-V3:C1:run024,2026-06-22T11:52:21.593925Z,REST,C1,repository_metadata,deepseek-ai/DeepSeek-V3,deepseek-ai,DeepSeek-V3,24,2,200,1,405.564,6518,1,1,GITHUB_REST_TOKEN,
deepseek-ai/DeepSeek-V3:C2:run024:GraphQL,deepseek-ai/DeepSeek-V3:C2:run024,2026-06-22T11:52:22.215199Z,GraphQL,C2,recent_pull_requests,deepseek-ai/DeepSeek-V3,deepseek-ai,DeepSeek-V3,24,1,200,1,620.213,2570,1,1,GITHUB_GRAPHQL_TOKEN,
deepseek-ai/DeepSeek-V3:C2:run024:REST,deepseek-ai/DeepSeek-V3:C2:run024,2026-06-22T11:52:22.831442Z,REST,C2,recent_pull_requests,deepseek-ai/DeepSeek-V3,deepseek-ai,DeepSeek-V3,24,2,200,1,612.666,165620,1,1,GITHUB_REST_TOKEN,
deepseek-ai/DeepSeek-V3:C3:run024:REST,deepseek-ai/DeepSeek-V3:C3:run024,2026-06-22T11:52:23.773002Z,REST,C3,recent_issues,deepseek-ai/DeepSeek-V3,deepseek-ai,DeepSeek-V3,24,1,200,1,939.257,103710,1,1,GITHUB_REST_TOKEN,
deepseek-ai/DeepSeek-V3:C3:run024:GraphQL,deepseek-ai/DeepSeek-V3:C3:run024,2026-06-22T11:52:24.300394Z,GraphQL,C3,recent_issues,deepseek-ai/DeepSeek-V3,deepseek-ai,DeepSeek-V3,24,2,200,1,526.434,2645,1,1,GITHUB_GRAPHQL_TOKEN,
deepseek-ai/DeepSeek-V3:C4:run024:REST,deepseek-ai/DeepSeek-V3:C4:run024,2026-06-22T11:52:26.516056Z,REST,C4,combined_repository_prs_issues,deepseek-ai/DeepSeek-V3,deepseek-ai,DeepSeek-V3,24,1,200,1,2210.450,275848,3,3,GITHUB_REST_TOKEN,
deepseek-ai/DeepSeek-V3:C4:run024:GraphQL,deepseek-ai/DeepSeek-V3:C4:run024,2026-06-22T11:52:27.435131Z,GraphQL,C4,combined_repository_prs_issues,deepseek-ai/DeepSeek-V3,deepseek-ai,DeepSeek-V3,24,2,200,1,917.933,5594,1,1,GITHUB_GRAPHQL_TOKEN,
openai/whisper:C1:run024:REST,openai/whisper:C1:run024,2026-06-22T11:52:27.900000Z,REST,C1,repository_metadata,openai/whisper,openai,whisper,24,1,200,1,463.736,6107,1,1,GITHUB_REST_TOKEN,
openai/whisper:C1:run024:GraphQL,openai/whisper:C1:run024,2026-06-22T11:52:28.382229Z,GraphQL,C1,repository_metadata,openai/whisper,openai,whisper,24,2,200,1,481.216,452,1,1,GITHUB_GRAPHQL_TOKEN,
openai/whisper:C2:run024:GraphQL,openai/whisper:C2:run024,2026-06-22T11:52:28.945063Z,GraphQL,C2,recent_pull_requests,openai/whisper,openai,whisper,24,1,200,1,561.736,2846,1,1,GITHUB_GRAPHQL_TOKEN,
openai/whisper:C2:run024:REST,openai/whisper:C2:run024,2026-06-22T11:52:29.796180Z,REST,C2,recent_pull_requests,openai/whisper,openai,whisper,24,2,200,1,847.636,167153,1,1,GITHUB_REST_TOKEN,
openai/whisper:C3:run024:REST,openai/whisper:C3:run024,2026-06-22T11:52:30.406712Z,REST,C3,recent_issues,openai/whisper,openai,whisper,24,1,200,1,609.396,79,1,1,GITHUB_REST_TOKEN,
openai/whisper:C3:run024:GraphQL,openai/whisper:C3:run024,2026-06-22T11:52:30.784301Z,GraphQL,C3,recent_issues,openai/whisper,openai,whisper,24,2,200,1,376.665,47,1,1,GITHUB_GRAPHQL_TOKEN,
openai/whisper:C4:run024:GraphQL,openai/whisper:C4:run024,2026-06-22T11:52:31.448192Z,GraphQL,C4,combined_repository_prs_issues,openai/whisper,openai,whisper,24,1,200,1,662.871,3307,1,1,GITHUB_GRAPHQL_TOKEN,
openai/whisper:C4:run024:REST,openai/whisper:C4:run024,2026-06-22T11:52:33.189872Z,REST,C4,combined_repository_prs_issues,openai/whisper,openai,whisper,24,2,200,1,1737.645,173339,3,3,GITHUB_REST_TOKEN,
pytorch/pytorch:C1:run024:REST,pytorch/pytorch:C1:run024,2026-06-22T11:52:33.656551Z,REST,C1,repository_metadata,pytorch/pytorch,pytorch,pytorch,24,1,200,1,465.640,6299,1,1,GITHUB_REST_TOKEN,
pytorch/pytorch:C1:run024:GraphQL,pytorch/pytorch:C1:run024,2026-06-22T11:52:34.199542Z,GraphQL,C1,repository_metadata,pytorch/pytorch,pytorch,pytorch,24,2,200,1,542.173,477,1,1,GITHUB_GRAPHQL_TOKEN,
pytorch/pytorch:C2:run024:GraphQL,pytorch/pytorch:C2:run024,2026-06-22T11:52:34.846613Z,GraphQL,C2,recent_pull_requests,pytorch/pytorch,pytorch,pytorch,24,1,200,1,646.004,2897,1,1,GITHUB_GRAPHQL_TOKEN,
